RE,CH,EM,SU,EG,CX,story_id,prompt_id,model,label
0.94212075926965,1.1145264914894897,0.6742553612995614,1.544713462710423,0.4901603602697507,1.1566855520999009,1195,23,Falcon3-7B,0
0.4897123070508626,-0.8790303081412909,-0.8124972729006319,-0.1186744599815313,-0.1320922129012016,-0.6398015451669752,1196,26,Falcon3-7B,0
0.4897123070508626,0.4500075582792293,0.6742553612995614,-0.6731371008788495,-0.1320922129012016,0.5578565196776089,1197,27,Falcon3-7B,0
0.4897123070508626,1.1145264914894897,1.1698395726996258,1.544713462710423,0.4901603602697507,1.755514584522193,1198,30,Falcon3-7B,0
0.94212075926965,-0.2145113749310308,-0.3169130615005675,-0.6731371008788495,1.1124129334407031,-1.2386305775892672,1199,32,Falcon3-7B,0
0.4897123070508626,0.4500075582792293,1.1698395726996258,0.990250821813105,0.4901603602697507,1.755514584522193,1200,34,Falcon3-7B,0
0.0373038548320754,0.4500075582792293,-0.3169130615005675,-0.1186744599815313,-0.7543447860721539,0.5578565196776089,1201,35,Falcon3-7B,0
0.4897123070508626,0.4500075582792293,1.1698395726996258,0.4357881809157867,1.1124129334407031,1.1566855520999009,1202,36,Falcon3-7B,0
0.94212075926965,0.4500075582792293,-0.8124972729006319,-0.1186744599815313,1.1124129334407031,1.1566855520999009,1203,40,Falcon3-7B,0
0.94212075926965,1.1145264914894897,-0.8124972729006319,-0.1186744599815313,1.1124129334407031,1.1566855520999009,1204,44,Falcon3-7B,0
-1.7723299540430737,0.4500075582792293,-1.3080814843006965,-1.7820623826734858,-1.9988499324140587,-1.2386305775892672,1205,49,Falcon3-7B,0
0.4897123070508626,0.4500075582792293,-0.3169130615005675,-0.1186744599815313,1.1124129334407031,0.5578565196776089,1206,51,Falcon3-7B,0
0.94212075926965,1.1145264914894897,-0.3169130615005675,0.4357881809157867,1.1124129334407031,-0.0409725127446831,1207,53,Falcon3-7B,0
0.94212075926965,-0.8790303081412909,0.6742553612995614,0.990250821813105,-0.1320922129012016,1.1566855520999009,1208,56,Falcon3-7B,0
-1.3199215018242862,-0.8790303081412909,-0.8124972729006319,-0.1186744599815313,-1.3765973592431062,0.5578565196776089,1209,59,Falcon3-7B,0
0.0373038548320754,0.4500075582792293,1.1698395726996258,-0.1186744599815313,1.1124129334407031,-0.0409725127446831,1210,62,Falcon3-7B,0
0.4897123070508626,0.4500075582792293,1.1698395726996258,-0.6731371008788495,-0.1320922129012016,-0.0409725127446831,1211,63,Falcon3-7B,0
0.94212075926965,1.1145264914894897,-0.3169130615005675,0.4357881809157867,-1.3765973592431062,1.755514584522193,1212,65,Falcon3-7B,0
0.94212075926965,1.1145264914894897,1.1698395726996258,1.544713462710423,1.1124129334407031,1.755514584522193,1213,67,Falcon3-7B,0
0.4897123070508626,0.4500075582792293,0.6742553612995614,-0.1186744599815313,-0.1320922129012016,0.5578565196776089,1214,69,Falcon3-7B,0
0.94212075926965,-0.2145113749310308,0.1786711498994969,0.4357881809157867,0.4901603602697507,0.5578565196776089,1215,80,Falcon3-7B,0
0.94212075926965,1.1145264914894897,1.1698395726996258,-0.1186744599815313,-0.1320922129012016,0.5578565196776089,1216,81,Falcon3-7B,0
0.0373038548320754,0.4500075582792293,1.1698395726996258,1.544713462710423,0.4901603602697507,0.5578565196776089,1217,87,Falcon3-7B,0
-0.4151045973867118,0.4500075582792293,-0.8124972729006319,-0.6731371008788495,-0.7543447860721539,-1.2386305775892672,1218,89,Falcon3-7B,0
0.4897123070508626,1.1145264914894897,0.6742553612995614,0.4357881809157867,0.4901603602697507,-0.6398015451669752,1219,91,Falcon3-7B,0
0.94212075926965,-0.2145113749310308,-0.8124972729006319,0.4357881809157867,-0.7543447860721539,0.5578565196776089,1220,92,Falcon3-7B,0
-0.4151045973867118,1.1145264914894897,-0.8124972729006319,0.4357881809157867,-0.7543447860721539,1.755514584522193,1221,93,Falcon3-7B,0
-0.4151045973867118,-0.2145113749310308,-0.8124972729006319,-0.6731371008788495,-0.7543447860721539,0.5578565196776089,1222,94,Falcon3-7B,0
